0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.9152,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.40069,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.40069,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.40069,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
0.0,0.0,0.0,NoLoad
230.79744,0.09152,21.122581708800002,Medium
229.19468,0.1144,26.219871392,Medium
232.40019999999998,0.1144,26.586582879999998,Medium
229.19468,0.09152,20.975897113600002,Medium
227.59192,0.1144,26.036515647999998,Medium
233.60227,0.13728,32.0689196256,Medium
230.39675,0.13728,31.628865840000003,Medium
227.19123,0.1144,25.990676712,Medium
232.40019999999998,0.1144,26.586582879999998,Medium
230.39675,0.09152,21.085910560000002,Medium
